,abr_cd,abr_cdi,abr_nm,abr_c,abr_z,cd,ds,url
4762,81086,4211256,MORRO GRANDE,N,['0042'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81086-c0001-e000544-v.json
4763,82210,4211306,NAVEGANTES,N,['0106'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82210-c0001-e000544-v.json
4764,82236,4211405,NOVA ERECHIM,N,['0066'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82236-c0001-e000544-v.json
4765,80322,4211454,NOVA ITABERABA,N,['0066'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80322-c0001-e000544-v.json
4766,82252,4211504,NOVA TRENTO,N,['0053'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82252-c0001-e000544-v.json
4767,82279,4211603,NOVA VENEZA,N,['0098'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82279-c0001-e000544-v.json
4768,80764,4211652,NOVO HORIZONTE,N,['0049'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80764-c0001-e000544-v.json
4769,82295,4211702,ORLEANS,N,['0023'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82295-c0001-e000544-v.json
4770,83976,4211751,OTACÍLIO COSTA,N,['0093'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83976-c0001-e000544-v.json
4771,82317,4211801,OURO,N,['0037'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82317-c0001-e000544-v.json
4772,80845,4211850,OURO VERDE,N,['0071'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80845-c0001-e000544-v.json
4773,81442,4211876,PAIAL,N,['0094'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81442-c0001-e000544-v.json
4774,81264,4211892,PAINEL,N,['0021'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81264-c0001-e000544-v.json
4775,82333,4211900,PALHOÇA,N,['0024'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82333-c0001-e000544-v.json
4776,82350,4212007,PALMA SOLA,N,['0069'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82350-c0001-e000544-v.json
4777,81566,4212056,PALMEIRA,N,['0093'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81566-c0001-e000544-v.json
4778,82376,4212106,PALMITOS,N,['0041'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82376-c0001-e000544-v.json
4779,82392,4212205,PAPANDUVA,N,['0081'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82392-c0001-e000544-v.json
4780,80705,4212239,PARAÍSO,N,['0082'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80705-c0001-e000544-v.json
4781,80403,4212254,PASSO DE TORRES,N,['0054'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80403-c0001-e000544-v.json
4782,80624,4212270,PASSOS MAIA,N,['0063'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80624-c0001-e000544-v.json
4783,82414,4212304,PAULO LOPES,N,['0024'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82414-c0001-e000544-v.json
4784,82430,4212403,PEDRAS GRANDES,N,['0033'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82430-c0001-e000544-v.json
4785,82457,4212502,PENHA,N,['0068'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82457-c0001-e000544-v.json
4786,82473,4212601,PERITIBA,N,['0009'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82473-c0001-e000544-v.json
4787,83925,4212650,PESCARIA BRAVA,N,['0020'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83925-c0001-e000544-v.json
4788,82490,4212700,PETROLÂNDIA,N,['0039'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82490-c0001-e000544-v.json
4789,82538,4212908,PINHALZINHO,N,['0066'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82538-c0001-e000544-v.json
4790,82554,4213005,PINHEIRO PRETO,N,['0047'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82554-c0001-e000544-v.json
4791,82570,4213104,PIRATUBA,N,['0037'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82570-c0001-e000544-v.json
4792,80543,4213153,PLANALTO ALEGRE,N,['0070'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80543-c0001-e000544-v.json
4793,82597,4213203,POMERODE,N,['0055'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82597-c0001-e000544-v.json
4794,82619,4213302,PONTE ALTA,N,['0011'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82619-c0001-e000544-v.json
4795,80926,4213351,PONTE ALTA DO NORTE,N,['0011'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80926-c0001-e000544-v.json
4796,82635,4213401,PONTE SERRADA,N,['0063'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82635-c0001-e000544-v.json
4797,82651,4213500,PORTO BELO,N,['0031'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82651-c0001-e000544-v.json
4798,82678,4213609,PORTO UNIÃO,N,['0025'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82678-c0001-e000544-v.json
4799,82694,4213708,POUSO REDONDO,N,['0057'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82694-c0001-e000544-v.json
4800,82716,4213807,PRAIA GRANDE,N,['0054'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82716-c0001-e000544-v.json
4801,82732,4213906,PRESIDENTE CASTELLO BRANCO,N,['0009'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82732-c0001-e000544-v.json
4802,82759,4214003,PRESIDENTE GETÚLIO,N,['0014'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82759-c0001-e000544-v.json
4803,82775,4214102,PRESIDENTE NEREU,N,['0102'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82775-c0001-e000544-v.json
4804,81647,4214151,PRINCESA,N,['0050'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81647-c0001-e000544-v.json
4805,82791,4214201,QUILOMBO,N,['0078'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82791-c0001-e000544-v.json
4806,82813,4214300,RANCHO QUEIMADO,N,['0067'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82813-c0001-e000544-v.json
4807,82830,4214409,RIO DAS ANTAS,N,['0006'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82830-c0001-e000544-v.json
4808,82856,4214508,RIO DO CAMPO,N,['0046'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82856-c0001-e000544-v.json
4809,82872,4214607,RIO DO OESTE,N,['0102'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82872-c0001-e000544-v.json
4810,82910,4214805,RIO DO SUL,N,['0026'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82910-c0001-e000544-v.json
4811,82899,4214706,RIO DOS CEDROS,N,['0055'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82899-c0001-e000544-v.json
4812,82937,4214904,RIO FORTUNA,N,['0044'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82937-c0001-e000544-v.json
4813,82953,4215000,RIO NEGRINHO,N,['0074'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82953-c0001-e000544-v.json
4814,80608,4215059,RIO RUFINO,N,['0004'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80608-c0001-e000544-v.json
4815,80560,4215075,RIQUEZA,N,['0041'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80560-c0001-e000544-v.json
4816,82970,4215109,RODEIO,N,['0015'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82970-c0001-e000544-v.json
4817,82996,4215208,ROMELÂNDIA,N,['0082'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc82996-c0001-e000544-v.json
4818,83011,4215307,SALETE,N,['0046'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83011-c0001-e000544-v.json
4819,81523,4215356,SALTINHO,N,['0069'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81523-c0001-e000544-v.json
4820,83038,4215406,SALTO VELOSO,N,['0036'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83038-c0001-e000544-v.json
4821,81000,4215455,SANGÃO,N,['0033'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81000-c0001-e000544-v.json
4822,83054,4215505,SANTA CECÍLIA,N,['0051'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83054-c0001-e000544-v.json
4823,80721,4215554,SANTA HELENA,N,['0045'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80721-c0001-e000544-v.json
4824,83070,4215604,SANTA ROSA DE LIMA,N,['0044'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83070-c0001-e000544-v.json
4825,80241,4215653,SANTA ROSA DO SUL,N,['0054'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80241-c0001-e000544-v.json
4826,80349,4215679,SANTA TEREZINHA,N,['0038'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80349-c0001-e000544-v.json
4827,81507,4215687,SANTA TEREZINHA DO PROGRESSO,N,['0058'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81507-c0001-e000544-v.json
4828,81205,4215695,SANTIAGO DO SUL,N,['0078'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81205-c0001-e000544-v.json
4829,83097,4215703,SANTO AMARO DA IMPERATRIZ,N,['0067'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83097-c0001-e000544-v.json
4830,83410,4217303,SAUDADES,N,['0066'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83410-c0001-e000544-v.json
4831,83437,4217402,SCHROEDER,N,['0017'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83437-c0001-e000544-v.json
4832,83453,4217501,SEARA,N,['0061'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83453-c0001-e000544-v.json
4833,80284,4217550,SERRA ALTA,N,['0083'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80284-c0001-e000544-v.json
4834,83470,4217600,SIDERÓPOLIS,N,['0092'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83470-c0001-e000544-v.json
4835,83496,4217709,SOMBRIO,N,['0054'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83496-c0001-e000544-v.json
4836,80446,4217758,SUL BRASIL,N,['0083'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80446-c0001-e000544-v.json
4837,83119,4215802,SÃO BENTO DO SUL,N,['0030'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83119-c0001-e000544-v.json
4838,81485,4215752,SÃO BERNARDINO,N,['0069'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81485-c0001-e000544-v.json
4839,83135,4215901,SÃO BONIFÁCIO,N,['0067'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83135-c0001-e000544-v.json
4840,83151,4216008,SÃO CARLOS,N,['0070'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83151-c0001-e000544-v.json
4841,80942,4216057,SÃO CRISTÓVÃO DO SUL,N,['0011'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80942-c0001-e000544-v.json
4842,83178,4216107,SÃO DOMINGOS,N,['0049'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83178-c0001-e000544-v.json
4843,83194,4216206,SÃO FRANCISCO DO SUL,N,['0027'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83194-c0001-e000544-v.json
4844,83259,4216503,SÃO JOAQUIM,N,['0028'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83259-c0001-e000544-v.json
4845,83275,4216602,SÃO JOSÉ,N,"['0084', '0029']",sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83275-c0001-e000544-v.json
4846,83291,4216701,SÃO JOSÉ DO CEDRO,N,['0050'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83291-c0001-e000544-v.json
4847,83313,4216800,SÃO JOSÉ DO CERRITO,N,['0104'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83313-c0001-e000544-v.json
4848,83216,4216305,SÃO JOÃO BATISTA,N,['0053'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83216-c0001-e000544-v.json
4849,81124,4216354,SÃO JOÃO DO ITAPERIÚ,N,['0068'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81124-c0001-e000544-v.json
4850,80640,4216255,SÃO JOÃO DO OESTE,N,['0065'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80640-c0001-e000544-v.json
4851,83232,4216404,SÃO JOÃO DO SUL,N,['0054'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83232-c0001-e000544-v.json
4852,83330,4216909,SÃO LOURENÇO DO OESTE,N,['0049'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83330-c0001-e000544-v.json
4853,83356,4217006,SÃO LUDGERO,N,['0044'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83356-c0001-e000544-v.json
4854,83372,4217105,SÃO MARTINHO,N,['0099'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83372-c0001-e000544-v.json
4855,80780,4217154,SÃO MIGUEL DA BOA VISTA,N,['0058'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80780-c0001-e000544-v.json
4856,83399,4217204,SÃO MIGUEL DO OESTE,N,['0045'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83399-c0001-e000544-v.json
4857,81183,4217253,SÃO PEDRO DE ALCÂNTARA,N,['0029'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81183-c0001-e000544-v.json
4858,83518,4217808,TAIÓ,N,['0046'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83518-c0001-e000544-v.json
4859,83534,4217907,TANGARÁ,N,['0047'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83534-c0001-e000544-v.json
4860,81680,4217956,TIGRINHOS,N,['0058'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81680-c0001-e000544-v.json
4861,83550,4218004,TIJUCAS,N,['0031'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83550-c0001-e000544-v.json
4862,83933,4218103,TIMBÉ DO SUL,N,['0042'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83933-c0001-e000544-v.json
4863,83577,4218202,TIMBÓ,N,['0032'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83577-c0001-e000544-v.json
4864,80209,4218251,TIMBÓ GRANDE,N,['0051'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80209-c0001-e000544-v.json
4865,81345,4218350,TREVISO,N,['0092'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81345-c0001-e000544-v.json
4866,83615,4218400,TREZE DE MAIO,N,['0033'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83615-c0001-e000544-v.json
4867,83631,4218509,TREZE TÍLIAS,N,['0047'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83631-c0001-e000544-v.json
4868,83658,4218608,TROMBUDO CENTRAL,N,['0057'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83658-c0001-e000544-v.json
4869,83593,4218301,TRÊS BARRAS,N,['0008'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83593-c0001-e000544-v.json
4870,83674,4218707,TUBARÃO,N,"['0033', '0099']",sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83674-c0001-e000544-v.json
4871,83682,4218756,TUNÁPOLIS,N,['0065'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83682-c0001-e000544-v.json
4872,83690,4218806,TURVO,N,['0042'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83690-c0001-e000544-v.json
4873,80144,4218855,UNIÃO DO OESTE,N,['0078'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80144-c0001-e000544-v.json
4874,83712,4218905,URUBICI,N,['0004'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83712-c0001-e000544-v.json
4875,80160,4218954,URUPEMA,N,['0028'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80160-c0001-e000544-v.json
4876,83739,4219002,URUSSANGA,N,['0034'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83739-c0001-e000544-v.json
4877,80462,4219150,VARGEM,N,['0007'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80462-c0001-e000544-v.json
4878,80969,4219176,VARGEM BONITA,N,['0063'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80969-c0001-e000544-v.json
4879,83755,4219101,VARGEÃO,N,['0063'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83755-c0001-e000544-v.json
4880,83771,4219200,VIDAL RAMOS,N,['0039'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83771-c0001-e000544-v.json
4881,83798,4219309,VIDEIRA,N,['0036'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83798-c0001-e000544-v.json
4882,80128,4219358,VITOR MEIRELES,N,['0014'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80128-c0001-e000544-v.json
4883,83810,4219408,WITMARSUM,N,['0014'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83810-c0001-e000544-v.json
4884,83836,4219507,XANXERÊ,N,['0043'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83836-c0001-e000544-v.json
4885,83852,4219606,XAVANTINA,N,['0061'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83852-c0001-e000544-v.json
4886,83879,4219705,XAXIM,N,['0048'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc83879-c0001-e000544-v.json
4887,81825,4219853,ZORTÉA,N,['0037'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc81825-c0001-e000544-v.json
4888,80071,4200408,ÁGUA DOCE,N,['0085'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80071-c0001-e000544-v.json
4889,80098,4200507,ÁGUAS DE CHAPECÓ,N,['0070'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80098-c0001-e000544-v.json
4890,80500,4200556,ÁGUAS FRIAS,N,['0066'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80500-c0001-e000544-v.json
4891,80110,4200606,ÁGUAS MORNAS,N,['0067'],sc,SANTA CATARINA,https://resultados.tse.jus.br/oficial/ele2022/544/dados/sc/sc80110-c0001-e000544-v.json
4892,31011,2800100,AMPARO DE SÃO FRANCISCO,N,['0019'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31011-c0001-e000544-v.json
4893,31038,2800209,AQUIDABÃ,N,['0003'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31038-c0001-e000544-v.json
4894,31054,2800308,ARACAJU,S,"['0002', '0027', '0001']",se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31054-c0001-e000544-v.json
4895,31070,2800407,ARAUÁ,N,['0004'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31070-c0001-e000544-v.json
4896,31097,2800506,AREIA BRANCA,N,['0013'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31097-c0001-e000544-v.json
4897,31119,2800605,BARRA DOS COQUEIROS,N,['0002'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31119-c0001-e000544-v.json
4898,31151,2800670,BOQUIM,N,['0004'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31151-c0001-e000544-v.json
4899,31135,2800704,BREJO GRANDE,N,['0015'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31135-c0001-e000544-v.json
4900,31194,2801009,CAMPO DO BRITO,N,['0024'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31194-c0001-e000544-v.json
4901,31216,2801108,CANHOBA,N,['0008'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31216-c0001-e000544-v.json
4902,31232,2801207,CANINDÉ DE SÃO FRANCISCO,N,['0028'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31232-c0001-e000544-v.json
4903,31259,2801306,CAPELA,N,['0005'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31259-c0001-e000544-v.json
4904,31275,2801405,CARIRA,N,['0029'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31275-c0001-e000544-v.json
4905,31291,2801504,CARMÓPOLIS,N,['0014'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31291-c0001-e000544-v.json
4906,31313,2801603,CEDRO DE SÃO JOÃO,N,['0003'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31313-c0001-e000544-v.json
4907,31330,2801702,CRISTINÁPOLIS,N,['0030'],se,SERGIPE,https://resultados.tse.jus.br/oficial/ele2022/544/dados/se/se31330-c0001-e000544-v.json
